filename,N/S
images\augmented\232_8_original.jpg,1
images\augmented\232_8_sobel.jpg,1
images\augmented\233_2_flip.jpg,1
images\augmented\233_2_flip3.jpg,1
images\augmented\233_2_flip4.jpg,1
images\augmented\233_2_gray.jpg,1
images\augmented\233_2_original.jpg,1
images\augmented\233_2_sobel.jpg,1
images\augmented\234_2_flip.jpg,1
images\augmented\234_2_flip3.jpg,1
images\augmented\234_2_flip4.jpg,1
images\augmented\234_2_gray.jpg,1
images\augmented\234_2_original.jpg,1
images\augmented\234_2_sobel.jpg,1
images\augmented\234_3_flip.jpg,1
images\augmented\234_3_flip3.jpg,1
images\augmented\234_3_flip4.jpg,1
images\augmented\234_3_gray.jpg,1
images\augmented\234_3_original.jpg,1
images\augmented\234_3_sobel.jpg,1
images\augmented\234_4_flip.jpg,1
images\augmented\234_4_flip3.jpg,1
images\augmented\234_4_flip4.jpg,1
images\augmented\234_4_gray.jpg,1
images\augmented\234_4_original.jpg,1
images\augmented\234_4_sobel.jpg,1
images\augmented\234_7_flip.jpg,1
images\augmented\234_7_flip3.jpg,1
images\augmented\234_7_flip4.jpg,1
images\augmented\234_7_gray.jpg,1
images\augmented\234_7_original.jpg,1
images\augmented\234_7_sobel.jpg,1
images\augmented\236_1_flip.jpg,1
images\augmented\236_1_flip3.jpg,1
images\augmented\236_1_flip4.jpg,1
images\augmented\236_1_gray.jpg,1
images\augmented\236_1_original.jpg,1
images\augmented\236_1_sobel.jpg,1
images\augmented\236_2_flip.jpg,1
images\augmented\236_2_flip3.jpg,1
images\augmented\236_2_flip4.jpg,1
images\augmented\236_2_gray.jpg,1
images\augmented\236_2_original.jpg,1
images\augmented\236_2_sobel.jpg,1
images\augmented\236_4_flip.jpg,1
images\augmented\236_4_flip3.jpg,1
images\augmented\236_4_flip4.jpg,1
images\augmented\236_4_gray.jpg,1
images\augmented\236_4_original.jpg,1
images\augmented\236_4_sobel.jpg,1
images\augmented\236_6_flip.jpg,1
images\augmented\236_6_flip3.jpg,1
images\augmented\236_6_flip4.jpg,1
images\augmented\236_6_gray.jpg,1
images\augmented\236_6_original.jpg,1
images\augmented\236_6_sobel.jpg,1
images\augmented\236_7_flip.jpg,1
images\augmented\236_7_flip3.jpg,1
images\augmented\236_7_flip4.jpg,1
images\augmented\236_7_gray.jpg,1
images\augmented\236_7_original.jpg,1
images\augmented\236_7_sobel.jpg,1
images\augmented\236_8_flip.jpg,1
images\augmented\236_8_flip3.jpg,1
images\augmented\236_8_flip4.jpg,1
images\augmented\236_8_gray.jpg,1
images\augmented\236_8_original.jpg,1
images\augmented\236_8_sobel.jpg,1
images\augmented\236_9_flip.jpg,1
images\augmented\236_9_flip3.jpg,1
images\augmented\236_9_flip4.jpg,1
images\augmented\236_9_gray.jpg,1
images\augmented\236_9_original.jpg,1
images\augmented\236_9_sobel.jpg,1
images\augmented\237_1_flip.jpg,1
images\augmented\237_1_flip3.jpg,1
images\augmented\237_1_flip4.jpg,1
images\augmented\237_1_gray.jpg,1
images\augmented\237_1_original.jpg,1
images\augmented\237_1_sobel.jpg,1
images\augmented\237_2_flip.jpg,1
images\augmented\237_2_flip3.jpg,1
images\augmented\237_2_flip4.jpg,1
images\augmented\237_2_gray.jpg,1
images\augmented\237_2_original.jpg,1
images\augmented\237_2_sobel.jpg,1
images\augmented\237_3_flip.jpg,1
images\augmented\237_3_flip3.jpg,1
images\augmented\237_3_flip4.jpg,1
images\augmented\237_3_gray.jpg,1
images\augmented\237_3_original.jpg,1
images\augmented\237_3_sobel.jpg,1
images\augmented\237_4_flip.jpg,1
images\augmented\237_4_flip3.jpg,1
images\augmented\237_4_flip4.jpg,1
images\augmented\237_4_gray.jpg,1
images\augmented\237_4_original.jpg,1
images\augmented\237_4_sobel.jpg,1
images\augmented\237_5_flip.jpg,1
images\augmented\237_5_flip3.jpg,1
images\augmented\237_5_flip4.jpg,1
images\augmented\237_5_gray.jpg,1
images\augmented\237_5_original.jpg,1
images\augmented\237_5_sobel.jpg,1
images\augmented\237_6_flip.jpg,1
images\augmented\237_6_flip3.jpg,1
images\augmented\237_6_flip4.jpg,1
images\augmented\237_6_gray.jpg,1
images\augmented\237_6_original.jpg,1
images\augmented\237_6_sobel.jpg,1
images\augmented\237_7_flip.jpg,1
images\augmented\237_7_flip3.jpg,1
images\augmented\237_7_flip4.jpg,1
images\augmented\237_7_gray.jpg,1
images\augmented\237_7_original.jpg,1
images\augmented\237_7_sobel.jpg,1
images\augmented\237_8_flip.jpg,1
images\augmented\237_8_flip3.jpg,1
images\augmented\237_8_flip4.jpg,1
images\augmented\237_8_gray.jpg,1
images\augmented\237_8_original.jpg,1
images\augmented\237_8_sobel.jpg,1
images\augmented\238_1_flip.jpg,1
images\augmented\238_1_flip3.jpg,1
images\augmented\238_1_flip4.jpg,1
images\augmented\238_1_gray.jpg,1
images\augmented\238_1_original.jpg,1
images\augmented\238_1_sobel.jpg,1
images\augmented\238_4_flip.jpg,1
images\augmented\238_4_flip3.jpg,1
images\augmented\238_4_flip4.jpg,1
images\augmented\238_4_gray.jpg,1
images\augmented\238_4_original.jpg,1
images\augmented\238_4_sobel.jpg,1
images\augmented\238_5_flip.jpg,1
images\augmented\238_5_flip3.jpg,1
images\augmented\238_5_flip4.jpg,1
images\augmented\238_5_gray.jpg,1
images\augmented\238_5_original.jpg,1
images\augmented\238_5_sobel.jpg,1
images\augmented\238_7_flip.jpg,1
images\augmented\238_7_flip3.jpg,1
images\augmented\238_7_flip4.jpg,1
images\augmented\238_7_gray.jpg,1
images\augmented\238_7_original.jpg,1
images\augmented\238_7_sobel.jpg,1
images\augmented\238_8_flip.jpg,1
images\augmented\238_8_flip3.jpg,1
images\augmented\238_8_flip4.jpg,1
images\augmented\238_8_gray.jpg,1
images\augmented\238_8_original.jpg,1
images\augmented\238_8_sobel.jpg,1
images\augmented\239_1_flip.jpg,1
images\augmented\239_1_flip3.jpg,1
images\augmented\239_1_flip4.jpg,1
images\augmented\239_1_gray.jpg,1
images\augmented\239_1_original.jpg,1
images\augmented\239_1_sobel.jpg,1
images\augmented\239_4_flip.jpg,1
images\augmented\239_4_flip3.jpg,1
images\augmented\239_4_flip4.jpg,1
images\augmented\239_4_gray.jpg,1
images\augmented\239_4_original.jpg,1
images\augmented\239_4_sobel.jpg,1
images\augmented\239_7_flip.jpg,1
images\augmented\239_7_flip3.jpg,1
images\augmented\239_7_flip4.jpg,1
images\augmented\239_7_gray.jpg,1
images\augmented\239_7_original.jpg,1
images\augmented\239_7_sobel.jpg,1
images\augmented\241_1_flip.jpg,1
images\augmented\241_1_flip3.jpg,1
images\augmented\241_1_flip4.jpg,1
images\augmented\241_1_gray.jpg,1
images\augmented\241_1_original.jpg,1
images\augmented\241_1_sobel.jpg,1
images\augmented\241_3_flip.jpg,1
images\augmented\241_3_flip3.jpg,1
images\augmented\241_3_flip4.jpg,1
images\augmented\241_3_gray.jpg,1
images\augmented\241_3_original.jpg,1
images\augmented\241_3_sobel.jpg,1
images\augmented\241_4_flip.jpg,1
images\augmented\241_4_flip3.jpg,1
images\augmented\241_4_flip4.jpg,1
images\augmented\241_4_gray.jpg,1
images\augmented\241_4_original.jpg,1
images\augmented\241_4_sobel.jpg,1
images\augmented\241_6_flip.jpg,1
images\augmented\241_6_flip3.jpg,1
images\augmented\241_6_flip4.jpg,1
images\augmented\241_6_gray.jpg,1
images\augmented\241_6_original.jpg,1
images\augmented\241_6_sobel.jpg,1
images\augmented\242_1_flip.jpg,1
images\augmented\242_1_flip3.jpg,1
images\augmented\242_1_flip4.jpg,1
images\augmented\242_1_gray.jpg,1
images\augmented\242_1_original.jpg,1
images\augmented\242_1_sobel.jpg,1
images\augmented\242_2_flip.jpg,1
images\augmented\242_2_flip3.jpg,1
images\augmented\242_2_flip4.jpg,1
images\augmented\242_2_gray.jpg,1
images\augmented\242_2_original.jpg,1
images\augmented\242_2_sobel.jpg,1
images\augmented\242_3_flip.jpg,1
images\augmented\242_3_flip3.jpg,1
images\augmented\242_3_flip4.jpg,1
images\augmented\242_3_gray.jpg,1
images\augmented\242_3_original.jpg,1
images\augmented\242_3_sobel.jpg,1
images\augmented\242_4_flip.jpg,1
images\augmented\242_4_flip3.jpg,1
images\augmented\242_4_flip4.jpg,1
images\augmented\242_4_gray.jpg,1
images\augmented\242_4_original.jpg,1
images\augmented\242_4_sobel.jpg,1
images\augmented\242_5_flip.jpg,1
images\augmented\242_5_flip3.jpg,1
images\augmented\242_5_flip4.jpg,1
images\augmented\242_5_gray.jpg,1
images\augmented\242_5_original.jpg,1
images\augmented\242_5_sobel.jpg,1
images\augmented\242_6_flip.jpg,1
images\augmented\242_6_flip3.jpg,1
images\augmented\242_6_flip4.jpg,1
images\augmented\242_6_gray.jpg,1
images\augmented\242_6_original.jpg,1
images\augmented\242_6_sobel.jpg,1
images\augmented\242_7_flip.jpg,1
images\augmented\242_7_flip3.jpg,1
images\augmented\242_7_flip4.jpg,1
images\augmented\242_7_gray.jpg,1
images\augmented\242_7_original.jpg,1
images\augmented\242_7_sobel.jpg,1
images\augmented\242_8_flip.jpg,1
images\augmented\242_8_flip3.jpg,1
images\augmented\242_8_flip4.jpg,1
images\augmented\242_8_gray.jpg,1
images\augmented\242_8_original.jpg,1
images\augmented\242_8_sobel.jpg,1
images\augmented\243_1_flip.jpg,1
images\augmented\243_1_flip3.jpg,1
images\augmented\243_1_flip4.jpg,1
images\augmented\243_1_gray.jpg,1
images\augmented\243_1_original.jpg,1
images\augmented\243_1_sobel.jpg,1
images\augmented\243_2_flip.jpg,1
images\augmented\243_2_flip3.jpg,1
images\augmented\243_2_flip4.jpg,1
images\augmented\243_2_gray.jpg,1
images\augmented\243_2_original.jpg,1
images\augmented\243_2_sobel.jpg,1
images\augmented\243_3_flip.jpg,1
images\augmented\243_3_flip3.jpg,1
images\augmented\243_3_flip4.jpg,1
images\augmented\243_3_gray.jpg,1
images\augmented\243_3_original.jpg,1
images\augmented\243_3_sobel.jpg,1
images\augmented\243_4_flip.jpg,1
images\augmented\243_4_flip3.jpg,1
images\augmented\243_4_flip4.jpg,1
images\augmented\243_4_gray.jpg,1
images\augmented\243_4_original.jpg,1
images\augmented\243_4_sobel.jpg,1
images\augmented\243_6_flip.jpg,1
images\augmented\243_6_flip3.jpg,1
images\augmented\243_6_flip4.jpg,1
images\augmented\243_6_gray.jpg,1
images\augmented\243_6_original.jpg,1
images\augmented\243_6_sobel.jpg,1
images\augmented\244_4_flip.jpg,1
images\augmented\244_4_flip3.jpg,1
images\augmented\244_4_flip4.jpg,1
images\augmented\244_4_gray.jpg,1
images\augmented\244_4_original.jpg,1
images\augmented\244_4_sobel.jpg,1
images\augmented\244_5_flip.jpg,1
images\augmented\244_5_flip3.jpg,1
images\augmented\244_5_flip4.jpg,1
images\augmented\244_5_gray.jpg,1
images\augmented\244_5_original.jpg,1
images\augmented\244_5_sobel.jpg,1
images\augmented\244_6_flip.jpg,1
images\augmented\244_6_flip3.jpg,1
images\augmented\244_6_flip4.jpg,1
images\augmented\244_6_gray.jpg,1
images\augmented\244_6_original.jpg,1
images\augmented\244_6_sobel.jpg,1
images\augmented\244_7_flip.jpg,1
images\augmented\244_7_flip3.jpg,1
images\augmented\244_7_flip4.jpg,1
images\augmented\244_7_gray.jpg,1
images\augmented\244_7_original.jpg,1
images\augmented\244_7_sobel.jpg,1
images\augmented\244_8_flip.jpg,1
images\augmented\244_8_flip3.jpg,1
images\augmented\244_8_flip4.jpg,1
images\augmented\244_8_gray.jpg,1
images\augmented\244_8_original.jpg,1
images\augmented\244_8_sobel.jpg,1
images\augmented\244_9_flip.jpg,1
images\augmented\244_9_flip3.jpg,1
images\augmented\244_9_flip4.jpg,1
images\augmented\244_9_gray.jpg,1
images\augmented\244_9_original.jpg,1
images\augmented\244_9_sobel.jpg,1
images\augmented\246_4_flip.jpg,1
images\augmented\246_4_flip3.jpg,1
images\augmented\246_4_flip4.jpg,1
images\augmented\246_4_gray.jpg,1
images\augmented\246_4_original.jpg,1
images\augmented\246_4_sobel.jpg,1
images\augmented\246_5_flip.jpg,1
images\augmented\246_5_flip3.jpg,1
images\augmented\246_5_flip4.jpg,1
images\augmented\246_5_gray.jpg,1
images\augmented\246_5_original.jpg,1
images\augmented\246_5_sobel.jpg,1
images\augmented\246_6_flip.jpg,1
images\augmented\246_6_flip3.jpg,1
images\augmented\246_6_flip4.jpg,1
images\augmented\246_6_gray.jpg,1
images\augmented\246_6_original.jpg,1
images\augmented\246_6_sobel.jpg,1
images\augmented\247_1_flip.jpg,1
images\augmented\247_1_flip3.jpg,1
images\augmented\247_1_flip4.jpg,1
images\augmented\247_1_gray.jpg,1
images\augmented\247_1_original.jpg,1
images\augmented\247_1_sobel.jpg,1
images\augmented\247_4_flip.jpg,1
images\augmented\247_4_flip3.jpg,1
images\augmented\247_4_flip4.jpg,1
images\augmented\247_4_gray.jpg,1
images\augmented\247_4_original.jpg,1
images\augmented\247_4_sobel.jpg,1
images\augmented\247_7_flip.jpg,1
images\augmented\247_7_flip3.jpg,1
images\augmented\247_7_flip4.jpg,1
images\augmented\247_7_gray.jpg,1
images\augmented\247_7_original.jpg,1
images\augmented\247_7_sobel.jpg,1
images\augmented\247_8_flip.jpg,1
images\augmented\247_8_flip3.jpg,1
images\augmented\247_8_flip4.jpg,1
images\augmented\247_8_gray.jpg,1
images\augmented\247_8_original.jpg,1
images\augmented\247_8_sobel.jpg,1
images\augmented\248_1_flip.jpg,1
images\augmented\248_1_flip3.jpg,1
images\augmented\248_1_flip4.jpg,1
images\augmented\248_1_gray.jpg,1
images\augmented\248_1_original.jpg,1
images\augmented\248_1_sobel.jpg,1
images\augmented\248_2_flip.jpg,1
images\augmented\248_2_flip3.jpg,1
images\augmented\248_2_flip4.jpg,1
images\augmented\248_2_gray.jpg,1
images\augmented\248_2_original.jpg,1
images\augmented\248_2_sobel.jpg,1
images\augmented\248_3_flip.jpg,1
images\augmented\248_3_flip3.jpg,1
images\augmented\248_3_flip4.jpg,1
images\augmented\248_3_gray.jpg,1
images\augmented\248_3_original.jpg,1
images\augmented\248_3_sobel.jpg,1
images\augmented\248_4_flip.jpg,1
images\augmented\248_4_flip3.jpg,1
images\augmented\248_4_flip4.jpg,1
images\augmented\248_4_gray.jpg,1
images\augmented\248_4_original.jpg,1
images\augmented\248_4_sobel.jpg,1
images\augmented\248_5_flip.jpg,1
images\augmented\248_5_flip3.jpg,1
images\augmented\248_5_flip4.jpg,1
images\augmented\248_5_gray.jpg,1
images\augmented\248_5_original.jpg,1
images\augmented\248_5_sobel.jpg,1
images\augmented\248_7_flip.jpg,1
images\augmented\248_7_flip3.jpg,1
images\augmented\248_7_flip4.jpg,1
images\augmented\248_7_gray.jpg,1
images\augmented\248_7_original.jpg,1
images\augmented\248_7_sobel.jpg,1
images\augmented\248_8_flip.jpg,1
images\augmented\248_8_flip3.jpg,1
images\augmented\248_8_flip4.jpg,1
images\augmented\248_8_gray.jpg,1
images\augmented\248_8_original.jpg,1
images\augmented\248_8_sobel.jpg,1
images\augmented\248_9_flip.jpg,1
images\augmented\248_9_flip3.jpg,1
images\augmented\248_9_flip4.jpg,1
images\augmented\248_9_gray.jpg,1
images\augmented\248_9_original.jpg,1
images\augmented\248_9_sobel.jpg,1
images\augmented\249_1_flip.jpg,1
images\augmented\249_1_flip3.jpg,1
images\augmented\249_1_flip4.jpg,1
images\augmented\249_1_gray.jpg,1
images\augmented\249_1_original.jpg,1
images\augmented\249_1_sobel.jpg,1
images\augmented\249_3_flip.jpg,1
images\augmented\249_3_flip3.jpg,1
images\augmented\249_3_flip4.jpg,1
images\augmented\249_3_gray.jpg,1
images\augmented\249_3_original.jpg,1
images\augmented\249_3_sobel.jpg,1
images\augmented\249_4_flip.jpg,1
images\augmented\249_4_flip3.jpg,1
images\augmented\249_4_flip4.jpg,1
images\augmented\249_4_gray.jpg,1
images\augmented\249_4_original.jpg,1
images\augmented\249_4_sobel.jpg,1
images\augmented\249_5_flip.jpg,1
images\augmented\249_5_flip3.jpg,1
images\augmented\249_5_flip4.jpg,1
images\augmented\249_5_gray.jpg,1
images\augmented\249_5_original.jpg,1
images\augmented\249_5_sobel.jpg,1
images\augmented\249_6_flip.jpg,1
images\augmented\249_6_flip3.jpg,1
images\augmented\249_6_flip4.jpg,1
images\augmented\249_6_gray.jpg,1
images\augmented\249_6_original.jpg,1
images\augmented\249_6_sobel.jpg,1
images\augmented\249_7_flip.jpg,1
images\augmented\249_7_flip3.jpg,1
images\augmented\249_7_flip4.jpg,1
images\augmented\249_7_gray.jpg,1
images\augmented\249_7_original.jpg,1
images\augmented\249_7_sobel.jpg,1
images\augmented\249_8_flip.jpg,1
images\augmented\249_8_flip3.jpg,1
images\augmented\249_8_flip4.jpg,1
images\augmented\249_8_gray.jpg,1
images\augmented\249_8_original.jpg,1
images\augmented\249_8_sobel.jpg,1
images\augmented\251_2_flip.jpg,1
images\augmented\251_2_flip3.jpg,1
images\augmented\251_2_flip4.jpg,1
images\augmented\251_2_gray.jpg,1
images\augmented\251_2_original.jpg,1
images\augmented\251_2_sobel.jpg,1
images\augmented\251_3_flip.jpg,1
images\augmented\251_3_flip3.jpg,1
images\augmented\251_3_flip4.jpg,1
images\augmented\251_3_gray.jpg,1
images\augmented\251_3_original.jpg,1
images\augmented\251_3_sobel.jpg,1
images\augmented\251_4_flip.jpg,1
images\augmented\251_4_flip3.jpg,1
images\augmented\251_4_flip4.jpg,1
images\augmented\251_4_gray.jpg,1
images\augmented\251_4_original.jpg,1
images\augmented\251_4_sobel.jpg,1
images\augmented\251_5_flip.jpg,1
images\augmented\251_5_flip3.jpg,1
images\augmented\251_5_flip4.jpg,1
images\augmented\251_5_gray.jpg,1
images\augmented\251_5_original.jpg,1
images\augmented\251_5_sobel.jpg,1
images\augmented\251_8_flip.jpg,1
images\augmented\251_8_flip3.jpg,1
images\augmented\251_8_flip4.jpg,1
images\augmented\251_8_gray.jpg,1
images\augmented\251_8_original.jpg,1
images\augmented\251_8_sobel.jpg,1
images\augmented\251_9_flip.jpg,1
images\augmented\251_9_flip3.jpg,1
images\augmented\251_9_flip4.jpg,1
images\augmented\251_9_gray.jpg,1
images\augmented\251_9_original.jpg,1
images\augmented\251_9_sobel.jpg,1
images\augmented\252_1_flip.jpg,1
images\augmented\252_1_flip3.jpg,1
images\augmented\252_1_flip4.jpg,1
images\augmented\252_1_gray.jpg,1
images\augmented\252_1_original.jpg,1
images\augmented\252_1_sobel.jpg,1
images\augmented\252_4_flip.jpg,1
images\augmented\252_4_flip3.jpg,1
images\augmented\252_4_flip4.jpg,1
images\augmented\252_4_gray.jpg,1
images\augmented\252_4_original.jpg,1
images\augmented\252_4_sobel.jpg,1
images\augmented\252_5_flip.jpg,1
images\augmented\252_5_flip3.jpg,1
images\augmented\252_5_flip4.jpg,1
images\augmented\252_5_gray.jpg,1
images\augmented\252_5_original.jpg,1
images\augmented\252_5_sobel.jpg,1
images\augmented\252_6_flip.jpg,1
images\augmented\252_6_flip3.jpg,1
images\augmented\252_6_flip4.jpg,1
images\augmented\252_6_gray.jpg,1
images\augmented\252_6_original.jpg,1
images\augmented\252_6_sobel.jpg,1
images\augmented\252_7_flip.jpg,1
images\augmented\252_7_flip3.jpg,1
images\augmented\252_7_flip4.jpg,1
images\augmented\252_7_gray.jpg,1
images\augmented\252_7_original.jpg,1
images\augmented\252_7_sobel.jpg,1
images\augmented\252_9_flip.jpg,1
images\augmented\252_9_flip3.jpg,1
images\augmented\252_9_flip4.jpg,1
images\augmented\252_9_gray.jpg,1
images\augmented\252_9_original.jpg,1
images\augmented\252_9_sobel.jpg,1
images\augmented\253_1_flip.jpg,1
images\augmented\253_1_flip3.jpg,1
images\augmented\253_1_flip4.jpg,1
images\augmented\253_1_gray.jpg,1
images\augmented\253_1_original.jpg,1
images\augmented\253_1_sobel.jpg,1
images\augmented\253_2_flip.jpg,1
images\augmented\253_2_flip3.jpg,1
images\augmented\253_2_flip4.jpg,1
images\augmented\253_2_gray.jpg,1
images\augmented\253_2_original.jpg,1
images\augmented\253_2_sobel.jpg,1
images\augmented\253_3_flip.jpg,1
images\augmented\253_3_flip3.jpg,1
images\augmented\253_3_flip4.jpg,1
images\augmented\253_3_gray.jpg,1
images\augmented\253_3_original.jpg,1
images\augmented\253_3_sobel.jpg,1
images\augmented\253_5_flip.jpg,1
images\augmented\253_5_flip3.jpg,1
images\augmented\253_5_flip4.jpg,1
images\augmented\253_5_gray.jpg,1
images\augmented\253_5_original.jpg,1
images\augmented\253_5_sobel.jpg,1
images\augmented\253_6_flip.jpg,1
images\augmented\253_6_flip3.jpg,1
images\augmented\253_6_flip4.jpg,1
images\augmented\253_6_gray.jpg,1
images\augmented\253_6_original.jpg,1
images\augmented\253_6_sobel.jpg,1
images\augmented\253_7_flip.jpg,1
images\augmented\253_7_flip3.jpg,1
images\augmented\253_7_flip4.jpg,1
images\augmented\253_7_gray.jpg,1
images\augmented\253_7_original.jpg,1
images\augmented\253_7_sobel.jpg,1
images\augmented\253_8_flip.jpg,1
images\augmented\253_8_flip3.jpg,1
images\augmented\253_8_flip4.jpg,1
images\augmented\253_8_gray.jpg,1
images\augmented\253_8_original.jpg,1
images\augmented\253_8_sobel.jpg,1
images\augmented\253_9_flip.jpg,1
images\augmented\253_9_flip3.jpg,1
images\augmented\253_9_flip4.jpg,1
